type,_id,customer_key,order_key,purchase_date
 orders,59f3083d1f0d6766995fb669,customer_key_71,order_key_285,2010-06-03T09:08:22Z
 orders,59f3083d1f0d6766995fb66a,customer_key_71,order_key_286,2016-05-31T09:23:26Z
 orders,59f3083d1f0d6766995fb66b,customer_key_71,order_key_287,2013-03-30T15:00:36Z
 orders,59f3083d1f0d6766995fb66c,customer_key_72,order_key_288,2016-08-12T11:51:29Z
 orders,59f3083d1f0d6766995fb66d,customer_key_72,order_key_289,2016-07-13T15:45:22Z
 orders,59f3083d1f0d6766995fb66e,customer_key_72,order_key_290,2016-08-24T13:18:29Z
 orders,59f3083d1f0d6766995fb66f,customer_key_72,order_key_291,2008-10-05T14:21:13Z
 orders,59f3083d1f0d6766995fb670,customer_key_73,order_key_292,2016-10-07T16:56:49Z
 orders,59f3083d1f0d6766995fb671,customer_key_73,order_key_293,2010-05-24T10:00:26Z
 orders,59f3083d1f0d6766995fb672,customer_key_73,order_key_294,2010-01-20T14:21:29Z
 orders,59f3083d1f0d6766995fb673,customer_key_73,order_key_295,2013-08-08T13:12:43Z
 orders,59f3083d1f0d6766995fb674,customer_key_74,order_key_296,2011-10-09T18:43:35Z
 orders,59f3083d1f0d6766995fb675,customer_key_74,order_key_297,2008-08-22T17:45:37Z
 orders,59f3083d1f0d6766995fb676,customer_key_74,order_key_298,2007-07-17T12:41:54Z
 orders,59f3083d1f0d6766995fb677,customer_key_74,order_key_299,2017-01-02T15:00:45Z
 orders,59f3083d1f0d6766995fb678,customer_key_75,order_key_300,2010-06-25T14:53:15Z
 orders,59f3083d1f0d6766995fb679,customer_key_75,order_key_301,2010-01-22T14:20:14Z
 orders,59f3083d1f0d6766995fb67a,customer_key_75,order_key_302,2016-06-30T17:35:18Z
 orders,59f3083d1f0d6766995fb67b,customer_key_75,order_key_303,2007-04-22T13:33:36Z
 orders,59f3083d1f0d6766995fb67c,customer_key_76,order_key_304,2013-11-03T17:19:34Z
 orders,59f3083d1f0d6766995fb67d,customer_key_76,order_key_305,2016-02-09T15:53:39Z
 orders,59f3083d1f0d6766995fb67e,customer_key_76,order_key_306,2014-05-24T14:41:54Z
 orders,59f3083d1f0d6766995fb67f,customer_key_76,order_key_307,2013-05-01T18:15:34Z
 orders,59f3083d1f0d6766995fb680,customer_key_77,order_key_308,2009-04-07T13:49:22Z
 orders,59f3083d1f0d6766995fb681,customer_key_77,order_key_309,2007-02-05T12:28:38Z
 orders,59f3083d1f0d6766995fb682,customer_key_77,order_key_310,2011-05-22T16:19:45Z
 orders,59f3083d1f0d6766995fb683,customer_key_77,order_key_311,2013-05-21T10:43:41Z
 orders,59f3083d1f0d6766995fb684,customer_key_78,order_key_312,2017-01-02T18:15:18Z
 orders,59f3083d1f0d6766995fb685,customer_key_78,order_key_313,2009-05-15T12:12:00Z
 orders,59f3083d1f0d6766995fb686,customer_key_78,order_key_314,2016-02-20T14:57:42Z
 orders,59f3083d1f0d6766995fb687,customer_key_78,order_key_315,2007-09-27T12:57:58Z
 orders,59f3083d1f0d6766995fb688,customer_key_79,order_key_316,2011-09-20T16:39:00Z
 orders,59f3083d1f0d6766995fb689,customer_key_79,order_key_317,2012-08-02T08:40:20Z
 orders,59f3083d1f0d6766995fb68a,customer_key_79,order_key_318,2012-08-30T15:03:20Z
 orders,59f3083d1f0d6766995fb68b,customer_key_79,order_key_319,2015-07-22T15:09:42Z
 orders,59f3083d1f0d6766995fb68c,customer_key_80,order_key_320,2008-05-25T09:50:31Z
 orders,59f3083d1f0d6766995fb68d,customer_key_80,order_key_321,2007-02-23T16:27:45Z
 orders,59f3083d1f0d6766995fb68e,customer_key_80,order_key_322,2016-01-07T13:46:16Z
 orders,59f3083d1f0d6766995fb68f,customer_key_80,order_key_323,2010-05-23T09:34:04Z
 orders,59f3083d1f0d6766995fb690,customer_key_81,order_key_324,2012-05-25T08:46:22Z
 orders,59f3083d1f0d6766995fb691,customer_key_81,order_key_325,2012-03-08T15:54:01Z
 orders,59f3083d1f0d6766995fb692,customer_key_81,order_key_326,2010-07-26T11:36:13Z
 orders,59f3083d1f0d6766995fb693,customer_key_81,order_key_327,2014-08-26T16:16:19Z
 orders,59f3083d1f0d6766995fb694,customer_key_82,order_key_328,2010-06-01T18:19:13Z
 orders,59f3083d1f0d6766995fb695,customer_key_82,order_key_329,2015-02-27T11:43:18Z
 orders,59f3083d1f0d6766995fb696,customer_key_82,order_key_330,2010-06-08T15:17:41Z
 orders,59f3083d1f0d6766995fb697,customer_key_82,order_key_331,2017-01-02T12:57:53Z
 orders,59f3083d1f0d6766995fb698,customer_key_83,order_key_332,2007-07-01T09:35:02Z
 orders,59f3083d1f0d6766995fb699,customer_key_83,order_key_333,2013-10-26T16:30:59Z
 orders,59f3083d1f0d6766995fb69a,customer_key_83,order_key_334,2012-02-06T18:33:00Z
 orders,59f3083d1f0d6766995fb69b,customer_key_83,order_key_335,2012-01-06T15:02:24Z
 orders,59f3083d1f0d6766995fb69c,customer_key_84,order_key_336,2013-10-20T10:50:28Z
 orders,59f3083d1f0d6766995fb69d,customer_key_84,order_key_337,2011-11-13T18:55:59Z
 orders,59f3083d1f0d6766995fb69e,customer_key_84,order_key_338,2010-01-31T13:17:42Z
 orders,59f3083d1f0d6766995fb69f,customer_key_84,order_key_339,2017-01-02T16:11:04Z
 orders,59f3083d1f0d6766995fb6a0,customer_key_85,order_key_340,2015-08-20T13:57:33Z
 orders,59f3083d1f0d6766995fb6a1,customer_key_85,order_key_341,2010-08-13T11:57:23Z
 orders,59f3083d1f0d6766995fb6a2,customer_key_85,order_key_342,2012-01-18T12:09:47Z
 orders,59f3083d1f0d6766995fb6a3,customer_key_85,order_key_343,2011-01-18T11:56:46Z
 orders,59f3083d1f0d6766995fb6a4,customer_key_86,order_key_344,2013-04-18T09:41:13Z
 orders,59f3083d1f0d6766995fb6a5,customer_key_86,order_key_345,2017-01-01T11:32:44Z
 orders,59f3083d1f0d6766995fb6a6,customer_key_86,order_key_346,2013-04-20T13:54:16Z
 orders,59f3083d1f0d6766995fb6a7,customer_key_86,order_key_347,2014-09-08T16:26:54Z
 orders,59f3083d1f0d6766995fb6a8,customer_key_87,order_key_348,2009-04-12T08:56:23Z
 orders,59f3083d1f0d6766995fb6a9,customer_key_87,order_key_349,2013-07-14T10:54:38Z
 orders,59f3083d1f0d6766995fb6aa,customer_key_87,order_key_350,2011-02-25T11:43:32Z
 orders,59f3083d1f0d6766995fb6ab,customer_key_87,order_key_351,2008-05-29T18:11:41Z
 orders,59f3083d1f0d6766995fb6ac,customer_key_88,order_key_352,2009-11-30T09:07:02Z
 orders,59f3083d1f0d6766995fb6ad,customer_key_88,order_key_353,2012-10-27T15:13:01Z
 orders,59f3083d1f0d6766995fb6ae,customer_key_88,order_key_354,2015-05-25T17:29:53Z
 orders,59f3083d1f0d6766995fb6af,customer_key_88,order_key_355,2015-01-15T08:02:14Z
 orders,59f3083d1f0d6766995fb6b0,customer_key_89,order_key_356,2014-06-19T08:31:43Z
 orders,59f3083d1f0d6766995fb6b1,customer_key_89,order_key_357,2007-10-09T12:25:06Z
 orders,59f3083d1f0d6766995fb6b2,customer_key_89,order_key_358,2007-03-31T18:44:04Z
 orders,59f3083d1f0d6766995fb6b3,customer_key_89,order_key_359,2011-05-18T13:54:38Z
 orders,59f3083d1f0d6766995fb6b4,customer_key_90,order_key_360,2016-11-14T13:18:31Z
 orders,59f3083d1f0d6766995fb6b5,customer_key_90,order_key_361,2008-10-15T13:55:35Z
 orders,59f3083d1f0d6766995fb6b6,customer_key_90,order_key_362,2013-03-06T13:37:38Z
 orders,59f3083d1f0d6766995fb6b7,customer_key_90,order_key_363,2010-01-07T09:47:31Z
 orders,59f3083d1f0d6766995fb6b8,customer_key_91,order_key_364,2012-01-24T09:49:45Z
 orders,59f3083d1f0d6766995fb6b9,customer_key_91,order_key_365,2013-07-27T16:19:00Z
 orders,59f3083d1f0d6766995fb6ba,customer_key_91,order_key_366,2007-04-15T13:31:00Z
 orders,59f3083d1f0d6766995fb6bb,customer_key_91,order_key_367,2015-06-16T15:20:55Z
 orders,59f3083d1f0d6766995fb6bc,customer_key_92,order_key_368,2007-07-27T17:43:05Z
 orders,59f3083d1f0d6766995fb6bd,customer_key_92,order_key_369,2008-03-19T15:54:37Z
 orders,59f3083d1f0d6766995fb6be,customer_key_92,order_key_370,2010-04-12T09:20:37Z
 orders,59f3083d1f0d6766995fb6bf,customer_key_92,order_key_371,2015-03-18T12:42:15Z
 orders,59f3083d1f0d6766995fb6c0,customer_key_93,order_key_372,2015-05-09T10:36:55Z
 orders,59f3083d1f0d6766995fb6c1,customer_key_93,order_key_373,2015-06-27T13:49:18Z
 orders,59f3083d1f0d6766995fb6c2,customer_key_93,order_key_374,2017-01-02T18:17:57Z
 orders,59f3083d1f0d6766995fb6c3,customer_key_93,order_key_375,2007-05-09T12:15:02Z
 orders,59f3083d1f0d6766995fb6c4,customer_key_94,order_key_376,2008-09-24T08:37:36Z
 orders,59f3083d1f0d6766995fb6c5,customer_key_94,order_key_377,2013-07-03T14:05:07Z
 orders,59f3083d1f0d6766995fb6c6,customer_key_94,order_key_378,2016-04-16T17:49:59Z
 orders,59f3083d1f0d6766995fb6c7,customer_key_94,order_key_379,2014-09-03T17:38:02Z
 orders,59f3083d1f0d6766995fb6c8,customer_key_95,order_key_380,2016-07-19T15:20:16Z
 orders,59f3083d1f0d6766995fb6c9,customer_key_95,order_key_381,2012-01-01T15:33:10Z
 orders,59f3083d1f0d6766995fb6ca,customer_key_95,order_key_382,2016-04-15T13:02:05Z
 orders,59f3083d1f0d6766995fb6cb,customer_key_95,order_key_383,2011-05-11T09:17:54Z
 orders,59f3083d1f0d6766995fb6cc,customer_key_96,order_key_384,2009-05-22T08:54:49Z
 orders,59f3083d1f0d6766995fb6cd,customer_key_96,order_key_385,2011-11-23T08:00:23Z
 orders,59f3083d1f0d6766995fb6ce,customer_key_96,order_key_386,2013-08-26T16:32:00Z
 orders,59f3083d1f0d6766995fb6cf,customer_key_96,order_key_387,2010-09-11T18:56:39Z
 orders,59f3083d1f0d6766995fb6d0,customer_key_97,order_key_388,2009-05-01T14:12:24Z
 orders,59f3083d1f0d6766995fb6d1,customer_key_97,order_key_389,2011-06-23T12:17:40Z
 orders,59f3083d1f0d6766995fb6d2,customer_key_97,order_key_390,2013-11-26T12:52:31Z
 orders,59f3083d1f0d6766995fb6d3,customer_key_97,order_key_391,2011-05-22T18:52:19Z
 orders,59f3083d1f0d6766995fb6d4,customer_key_98,order_key_392,2014-08-10T08:54:53Z
 orders,59f3083d1f0d6766995fb6d5,customer_key_98,order_key_393,2016-02-15T13:57:21Z
 orders,59f3083d1f0d6766995fb6d6,customer_key_98,order_key_394,2016-02-03T15:11:32Z
 orders,59f3083d1f0d6766995fb6d7,customer_key_98,order_key_395,2011-01-14T11:00:44Z
 orders,59f3083d1f0d6766995fb6d8,customer_key_99,order_key_396,2014-07-04T12:19:47Z
 orders,59f3083d1f0d6766995fb6d9,customer_key_99,order_key_397,2016-03-20T14:11:36Z
 orders,59f3083d1f0d6766995fb6da,customer_key_99,order_key_398,2014-07-12T08:54:40Z
 orders,59f3083d1f0d6766995fb6db,customer_key_99,order_key_399,2009-08-30T11:07:41Z
 orders,59f3083d1f0d6766995fb6dc,customer_key_100,order_key_400,2017-01-02T09:11:41Z
 orders,59f3083d1f0d6766995fb6dd,customer_key_100,order_key_401,2009-02-22T15:09:03Z
 orders,59f3083d1f0d6766995fb6de,customer_key_100,order_key_402,2009-03-22T15:00:38Z
 orders,59f3083d1f0d6766995fb6df,customer_key_100,order_key_403,2015-06-16T08:31:19Z
 orders,59f3083d1f0d6766995fb6e0,customer_key_101,order_key_404,2009-06-12T18:59:18Z
 orders,59f3083d1f0d6766995fb6e1,customer_key_101,order_key_405,2007-05-24T18:59:59Z
 orders,59f3083d1f0d6766995fb6e2,customer_key_101,order_key_406,2014-06-21T11:46:31Z
 orders,59f3083d1f0d6766995fb6e3,customer_key_101,order_key_407,2016-09-12T09:20:23Z
 orders,59f3083d1f0d6766995fb6e4,customer_key_102,order_key_408,2012-04-14T08:38:22Z
 orders,59f3083d1f0d6766995fb6e5,customer_key_102,order_key_409,2008-10-13T12:55:30Z
 orders,59f3083d1f0d6766995fb6e6,customer_key_102,order_key_410,2008-06-29T17:00:38Z
 orders,59f3083d1f0d6766995fb6e7,customer_key_102,order_key_411,2014-01-05T16:50:23Z
 orders,59f3083d1f0d6766995fb6e8,customer_key_103,order_key_412,2013-05-27T13:43:09Z
 orders,59f3083d1f0d6766995fb6e9,customer_key_103,order_key_413,2007-11-17T16:37:11Z
 orders,59f3083d1f0d6766995fb6ea,customer_key_103,order_key_414,2016-11-13T12:20:18Z
 orders,59f3083d1f0d6766995fb6eb,customer_key_103,order_key_415,2013-08-16T14:46:33Z
 orders,59f3083d1f0d6766995fb6ec,customer_key_104,order_key_416,2014-10-29T11:42:33Z
 orders,59f3083d1f0d6766995fb6ed,customer_key_104,order_key_417,2008-07-19T15:51:49Z
 orders,59f3083d1f0d6766995fb6ee,customer_key_104,order_key_418,2014-04-27T11:55:37Z
 orders,59f3083d1f0d6766995fb6ef,customer_key_104,order_key_419,2013-01-06T15:57:25Z
 orders,59f3083d1f0d6766995fb6f0,customer_key_105,order_key_420,2009-03-16T09:02:57Z
 orders,59f3083d1f0d6766995fb6f1,customer_key_105,order_key_421,2014-07-12T11:59:48Z
 orders,59f3083d1f0d6766995fb6f2,customer_key_105,order_key_422,2013-05-12T18:41:17Z
 orders,59f3083d1f0d6766995fb6f3,customer_key_105,order_key_423,2016-06-19T15:36:29Z
 orders,59f3083d1f0d6766995fb6f4,customer_key_106,order_key_424,2011-09-16T16:44:07Z
 orders,59f3083d1f0d6766995fb6f5,customer_key_106,order_key_425,2014-10-25T10:26:52Z
 orders,59f3083d1f0d6766995fb6f6,customer_key_106,order_key_426,2013-05-21T18:53:46Z
 orders,59f3083d1f0d6766995fb6f7,customer_key_106,order_key_427,2012-01-09T09:08:10Z
 orders,59f3083d1f0d6766995fb6f8,customer_key_107,order_key_428,2007-07-17T12:06:53Z
 orders,59f3083d1f0d6766995fb6f9,customer_key_107,order_key_429,2014-02-17T18:26:08Z
 orders,59f3083d1f0d6766995fb6fa,customer_key_107,order_key_430,2012-09-07T13:21:12Z
 orders,59f3083d1f0d6766995fb6fb,customer_key_107,order_key_431,2009-02-08T09:15:17Z
 orders,59f3083d1f0d6766995fb6fc,customer_key_108,order_key_432,2013-05-20T14:51:37Z
 orders,59f3083d1f0d6766995fb6fd,customer_key_108,order_key_433,2017-01-01T11:44:28Z
 orders,59f3083d1f0d6766995fb6fe,customer_key_108,order_key_434,2017-01-02T17:27:27Z
 orders,59f3083d1f0d6766995fb6ff,customer_key_108,order_key_435,2014-05-24T15:54:39Z
 orders,59f3083d1f0d6766995fb700,customer_key_109,order_key_436,2014-11-01T15:24:42Z
 orders,59f3083d1f0d6766995fb701,customer_key_109,order_key_437,2008-03-31T10:26:08Z
 orders,59f3083d1f0d6766995fb702,customer_key_109,order_key_438,2013-08-14T17:47:55Z
 orders,59f3083d1f0d6766995fb703,customer_key_109,order_key_439,2009-08-15T18:50:31Z
 orders,59f3083d1f0d6766995fb704,customer_key_110,order_key_440,2009-10-13T09:38:46Z
 orders,59f3083d1f0d6766995fb705,customer_key_110,order_key_441,2016-05-22T18:08:02Z
 orders,59f3083d1f0d6766995fb706,customer_key_110,order_key_442,2011-04-20T10:49:17Z
 orders,59f3083d1f0d6766995fb707,customer_key_110,order_key_443,2007-04-21T18:01:36Z
 orders,59f3083d1f0d6766995fb708,customer_key_111,order_key_444,2017-01-02T13:21:08Z
 orders,59f3083d1f0d6766995fb709,customer_key_111,order_key_445,2014-03-21T15:53:59Z
 orders,59f3083d1f0d6766995fb70a,customer_key_111,order_key_446,2017-01-01T12:36:13Z
 orders,59f3083d1f0d6766995fb70b,customer_key_111,order_key_447,2008-07-08T10:56:33Z
 orders,59f3083d1f0d6766995fb70c,customer_key_112,order_key_448,2017-01-01T13:09:28Z
 orders,59f3083d1f0d6766995fb70d,customer_key_112,order_key_449,2009-01-04T12:13:36Z
 orders,59f3083d1f0d6766995fb70e,customer_key_112,order_key_450,2008-03-28T09:06:20Z
 orders,59f3083d1f0d6766995fb70f,customer_key_112,order_key_451,2014-03-31T16:48:36Z
 orders,59f3083d1f0d6766995fb710,customer_key_113,order_key_452,2010-02-25T10:52:33Z
 orders,59f3083d1f0d6766995fb711,customer_key_113,order_key_453,2014-02-26T18:53:07Z
 orders,59f3083d1f0d6766995fb712,customer_key_113,order_key_454,2013-03-23T12:35:08Z
 orders,59f3083d1f0d6766995fb713,customer_key_113,order_key_455,2015-04-14T18:32:22Z
 orders,59f3083d1f0d6766995fb714,customer_key_114,order_key_456,2007-05-03T17:50:20Z
 orders,59f3083d1f0d6766995fb715,customer_key_114,order_key_457,2013-05-21T09:05:10Z
 orders,59f3083d1f0d6766995fb716,customer_key_114,order_key_458,2009-04-28T15:51:21Z
 orders,59f3083d1f0d6766995fb717,customer_key_114,order_key_459,2017-01-01T14:55:16Z
 orders,59f3083d1f0d6766995fb718,customer_key_115,order_key_460,2017-01-01T16:29:34Z
 orders,59f3083d1f0d6766995fb719,customer_key_115,order_key_461,2011-08-27T10:49:58Z
 orders,59f3083d1f0d6766995fb71a,customer_key_115,order_key_462,2015-06-13T13:20:03Z
 orders,59f3083d1f0d6766995fb71b,customer_key_115,order_key_463,2009-01-09T14:54:36Z
 orders,59f3083d1f0d6766995fb71c,customer_key_116,order_key_464,2007-02-21T16:17:01Z
 orders,59f3083d1f0d6766995fb71d,customer_key_116,order_key_465,2012-07-11T10:03:05Z
 orders,59f3083d1f0d6766995fb71e,customer_key_116,order_key_466,2013-03-09T09:51:11Z
 orders,59f3083d1f0d6766995fb71f,customer_key_116,order_key_467,2014-05-29T11:53:14Z
 orders,59f3083d1f0d6766995fb720,customer_key_117,order_key_468,2010-08-22T18:23:57Z
 orders,59f3083d1f0d6766995fb721,customer_key_117,order_key_469,2011-08-23T08:28:56Z
 orders,59f3083d1f0d6766995fb722,customer_key_117,order_key_470,2016-09-06T14:17:57Z
 orders,59f3083d1f0d6766995fb723,customer_key_117,order_key_471,2012-06-24T08:30:28Z
 orders,59f3083d1f0d6766995fb724,customer_key_118,order_key_472,2015-04-03T14:30:52Z
 orders,59f3083d1f0d6766995fb725,customer_key_118,order_key_473,2008-08-07T17:10:10Z
 orders,59f3083d1f0d6766995fb726,customer_key_118,order_key_474,2015-01-16T11:20:42Z
 orders,59f3083d1f0d6766995fb727,customer_key_118,order_key_475,2008-02-08T08:13:41Z
 orders,59f3083d1f0d6766995fb728,customer_key_119,order_key_476,2008-10-13T10:37:13Z
 orders,59f3083d1f0d6766995fb729,customer_key_119,order_key_477,2011-10-23T16:46:05Z
 orders,59f3083d1f0d6766995fb72a,customer_key_119,order_key_478,2008-09-03T12:35:34Z
 orders,59f3083d1f0d6766995fb72b,customer_key_119,order_key_479,2007-01-08T15:56:35Z
 orders,59f3083d1f0d6766995fb72c,customer_key_120,order_key_480,2016-10-24T18:31:32Z
 orders,59f3083d1f0d6766995fb72d,customer_key_120,order_key_481,2007-03-14T18:50:56Z
 orders,59f3083d1f0d6766995fb72e,customer_key_120,order_key_482,2013-02-11T10:19:08Z
 orders,59f3083d1f0d6766995fb72f,customer_key_120,order_key_483,2012-10-13T13:33:07Z
 orders,59f3083d1f0d6766995fb730,customer_key_121,order_key_484,2014-02-24T17:00:47Z
 orders,59f3083d1f0d6766995fb731,customer_key_121,order_key_485,2016-07-02T16:05:23Z
 orders,59f3083d1f0d6766995fb732,customer_key_121,order_key_486,2015-01-16T08:10:38Z
 orders,59f3083d1f0d6766995fb733,customer_key_121,order_key_487,2011-02-11T15:25:10Z
 orders,59f3083d1f0d6766995fb734,customer_key_122,order_key_488,2008-06-15T12:48:01Z
 orders,59f3083d1f0d6766995fb735,customer_key_122,order_key_489,2008-11-15T12:32:50Z
 orders,59f3083d1f0d6766995fb736,customer_key_122,order_key_490,2012-08-23T10:32:03Z
 orders,59f3083d1f0d6766995fb737,customer_key_122,order_key_491,2012-06-25T11:15:16Z
 orders,59f3083d1f0d6766995fb738,customer_key_123,order_key_492,2013-03-10T08:23:37Z
 orders,59f3083d1f0d6766995fb739,customer_key_123,order_key_493,2009-05-18T14:33:33Z
 orders,59f3083d1f0d6766995fb73a,customer_key_123,order_key_494,2016-04-22T10:52:15Z
 orders,59f3083d1f0d6766995fb73b,customer_key_123,order_key_495,2017-01-02T10:28:53Z
 orders,59f3083d1f0d6766995fb73c,customer_key_124,order_key_496,2017-01-01T10:46:10Z
 orders,59f3083d1f0d6766995fb73d,customer_key_124,order_key_497,2014-03-21T13:49:00Z
 orders,59f3083d1f0d6766995fb73e,customer_key_124,order_key_498,2009-08-24T11:24:28Z
 orders,59f3083d1f0d6766995fb73f,customer_key_124,order_key_499,2011-04-27T10:35:14Z
 orders,59f3083d1f0d6766995fb740,customer_key_125,order_key_500,2014-07-31T17:35:30Z
 orders,59f3083d1f0d6766995fb741,customer_key_125,order_key_501,2007-05-10T13:32:33Z
 orders,59f3083d1f0d6766995fb742,customer_key_125,order_key_502,2014-01-18T15:49:28Z
 orders,59f3083d1f0d6766995fb743,customer_key_125,order_key_503,2011-02-20T16:01:31Z
 orders,59f3083d1f0d6766995fb744,customer_key_126,order_key_504,2015-09-28T18:52:28Z
 orders,59f3083d1f0d6766995fb745,customer_key_126,order_key_505,2013-05-18T14:05:47Z
 orders,59f3083d1f0d6766995fb746,customer_key_126,order_key_506,2013-04-06T09:33:06Z
 orders,59f3083d1f0d6766995fb747,customer_key_126,order_key_507,2010-06-04T16:07:02Z
 orders,59f3083d1f0d6766995fb748,customer_key_127,order_key_508,2017-01-02T16:37:18Z
 orders,59f3083d1f0d6766995fb749,customer_key_127,order_key_509,2009-08-03T14:46:23Z
 orders,59f3083d1f0d6766995fb74a,customer_key_127,order_key_510,2012-11-01T15:01:16Z
 orders,59f3083d1f0d6766995fb74b,customer_key_127,order_key_511,2013-10-07T09:12:26Z
 orders,59f3083d1f0d6766995fb74c,customer_key_128,order_key_512,2015-02-14T17:33:34Z
 orders,59f3083d1f0d6766995fb74d,customer_key_128,order_key_513,2015-04-06T14:38:49Z
 orders,59f3083d1f0d6766995fb74e,customer_key_128,order_key_514,2017-01-01T10:45:48Z
 orders,59f3083d1f0d6766995fb74f,customer_key_128,order_key_515,2007-04-13T17:20:20Z
 orders,59f3083d1f0d6766995fb750,customer_key_129,order_key_516,2008-11-26T14:57:27Z
 orders,59f3083d1f0d6766995fb751,customer_key_129,order_key_517,2008-04-13T14:45:07Z
 orders,59f3083d1f0d6766995fb752,customer_key_129,order_key_518,2010-09-10T13:24:40Z
 orders,59f3083d1f0d6766995fb753,customer_key_129,order_key_519,2016-08-03T08:39:11Z
 orders,59f3083d1f0d6766995fb754,customer_key_130,order_key_520,2011-08-31T15:22:21Z
 orders,59f3083d1f0d6766995fb755,customer_key_130,order_key_521,2011-07-17T11:52:25Z
 orders,59f3083d1f0d6766995fb756,customer_key_130,order_key_522,2016-05-09T10:55:50Z
 orders,59f3083d1f0d6766995fb757,customer_key_130,order_key_523,2013-06-16T10:44:29Z
 orders,59f3083d1f0d6766995fb758,customer_key_131,order_key_524,2013-07-06T14:35:03Z
 orders,59f3083d1f0d6766995fb759,customer_key_131,order_key_525,2011-08-19T11:33:43Z
 orders,59f3083d1f0d6766995fb75a,customer_key_131,order_key_526,2015-07-04T11:17:24Z
 orders,59f3083d1f0d6766995fb75b,customer_key_131,order_key_527,2012-05-18T16:26:19Z
 orders,59f3083d1f0d6766995fb75c,customer_key_132,order_key_528,2007-08-03T10:01:54Z
 orders,59f3083d1f0d6766995fb75d,customer_key_132,order_key_529,2011-08-07T17:39:37Z
 orders,59f3083d1f0d6766995fb75e,customer_key_132,order_key_530,2014-04-26T11:13:28Z
 orders,59f3083d1f0d6766995fb75f,customer_key_132,order_key_531,2016-10-24T17:55:41Z
 orders,59f3083d1f0d6766995fb760,customer_key_133,order_key_532,2011-08-01T16:22:32Z
 orders,59f3083d1f0d6766995fb761,customer_key_133,order_key_533,2014-01-15T09:14:05Z
 orders,59f3083d1f0d6766995fb762,customer_key_133,order_key_534,2015-07-13T10:57:19Z
 orders,59f3083d1f0d6766995fb763,customer_key_133,order_key_535,2012-06-27T09:28:33Z
