type,_id,discipline,city,gender,country,year,sport,medal,event
olympics,59f308051f0d6766995d3cfb,Alpine Skiing,Cortina d'Ampezzo,M,SUI,1956,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3cfc,Cross Country S,Cortina d'Ampezzo,M,URS,1956,Skiing,Bronze,50km
olympics,59f308051f0d6766995d3cfd,Ski Jumping,Squaw Valley,M,FIN,1960,Skiing,Silver,K90 individual (70m)
olympics,59f308051f0d6766995d3cfe,Luge,Innsbruck,W,AUT,1964,Luge,Bronze,singles
olympics,59f308051f0d6766995d3cff,Alpine Skiing,Innsbruck,M,AUT,1964,Skiing,Gold,slalom
olympics,59f308051f0d6766995d3d00,Speed skating,Squaw Valley,M,URS,1960,Skating,Bronze,500m
olympics,59f308051f0d6766995d3d01,Bobsleigh,Innsbruck,M,AUT,1964,Bobsleigh,Silver,four-man
olympics,59f308051f0d6766995d3d02,Luge,Innsbruck,M,EUA,1964,Luge,Gold,singles
olympics,59f308051f0d6766995d3d03,Luge,Innsbruck,X,AUT,1964,Luge,Silver,doubles
olympics,59f308051f0d6766995d3d04,Cross Country S,Squaw Valley,W,URS,1960,Skiing,Bronze,10km
olympics,59f308051f0d6766995d3d05,Cross Country S,Squaw Valley,W,URS,1960,Skiing,Silver,10km
olympics,59f308051f0d6766995d3d06,Speed skating,Squaw Valley,M,URS,1960,Skating,Silver,10000m
olympics,59f308051f0d6766995d3d07,Luge,Innsbruck,W,EUA,1964,Luge,Silver,singles
olympics,59f308051f0d6766995d3d08,Speed skating,Squaw Valley,W,URS,1960,Skating,Gold,1500m
olympics,59f308051f0d6766995d3d09,Speed skating,Squaw Valley,W,USA,1960,Skating,Bronze,500m
olympics,59f308051f0d6766995d3d0a,Speed skating,Innsbruck,W,FIN,1964,Skating,Silver,1500m
olympics,59f308051f0d6766995d3d0b,Figure skating,Innsbruck,W,AUT,1964,Skating,Silver,individual
olympics,59f308051f0d6766995d3d0c,Figure skating,Innsbruck,X,EUA,1964,Skating,Silver,pairs
olympics,59f308051f0d6766995d3d0d,Alpine Skiing,Squaw Valley,W,USA,1960,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3d0e,Figure skating,Innsbruck,W,CAN,1964,Skating,Bronze,individual
olympics,59f308051f0d6766995d3d0f,Speed skating,Squaw Valley,M,URS,1960,Skating,Gold,1500m
olympics,59f308051f0d6766995d3d10,Alpine Skiing,Innsbruck,W,FRA,1964,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d3d11,Speed skating,Innsbruck,W,FIN,1964,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3d12,Figure skating,Innsbruck,X,CAN,1964,Skating,Bronze,pairs
olympics,59f308051f0d6766995d3d13,Nordic Combined,Innsbruck,M,EUA,1964,Skiing,Bronze,individual
olympics,59f308051f0d6766995d3d14,Speed skating,Innsbruck,M,NOR,1964,Skating,Bronze,10000m
olympics,59f308051f0d6766995d3d15,Cross Country S,Innsbruck,M,FIN,1964,Skiing,Gold,15km
olympics,59f308051f0d6766995d3d16,Bobsleigh,Innsbruck,M,CAN,1964,Bobsleigh,Gold,four-man
olympics,59f308051f0d6766995d3d17,Bobsleigh,Innsbruck,M,ITA,1964,Bobsleigh,Silver,two-man
olympics,59f308051f0d6766995d3d18,Figure skating,Innsbruck,W,NED,1964,Skating,Gold,individual
olympics,59f308051f0d6766995d3d19,Speed skating,Innsbruck,M,NOR,1964,Skating,Gold,5000m
olympics,59f308051f0d6766995d3d1a,Alpine Skiing,Innsbruck,M,EUA,1964,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d3d1b,Alpine Skiing,Innsbruck,M,FRA,1964,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3d1c,Nordic Combined,Innsbruck,M,NOR,1964,Skiing,Gold,individual
olympics,59f308051f0d6766995d3d1d,Biathlon,Squaw Valley,M,SWE,1960,Biathlon,Gold,20km
olympics,59f308051f0d6766995d3d1e,Speed skating,Innsbruck,M,NOR,1964,Skating,Bronze,1500m
olympics,59f308051f0d6766995d3d1f,Ice Hockey,Innsbruck,M,SWE,1964,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d3d20,Speed skating,Squaw Valley,W,URS,1960,Skating,Silver,3000m
olympics,59f308051f0d6766995d3d21,Cross Country S,Innsbruck,M,FIN,1964,Skiing,Gold,30km mass start
olympics,59f308051f0d6766995d3d22,Ski Jumping,Innsbruck,M,NOR,1964,Skiing,Silver,K90 individual (70m)
olympics,59f308051f0d6766995d3d23,Speed skating,Innsbruck,M,SWE,1964,Skating,Gold,10000m
olympics,59f308051f0d6766995d3d24,Ice Hockey,Innsbruck,M,TCH,1964,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d3d25,Cross Country S,Innsbruck,M,FIN,1964,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d3d26,Figure skating,Innsbruck,M,EUA,1964,Skating,Gold,individual
olympics,59f308051f0d6766995d3d27,Speed skating,Innsbruck,M,NOR,1964,Skating,Silver,5000m
olympics,59f308051f0d6766995d3d28,Cross Country S,Innsbruck,W,FIN,1964,Skiing,Silver,5km
olympics,59f308051f0d6766995d3d29,Cross Country S,Innsbruck,M,SWE,1964,Skiing,Bronze,15km
olympics,59f308051f0d6766995d3d2a,Speed skating,Innsbruck,W,URS,1964,Skating,Silver,1000m
olympics,59f308051f0d6766995d3d2b,Speed skating,Innsbruck,W,URS,1964,Skating,Gold,1000m
olympics,59f308051f0d6766995d3d2c,Cross Country S,Innsbruck,M,SWE,1964,Skiing,Silver,50km
olympics,59f308051f0d6766995d3d2d,Cross Country S,Innsbruck,W,URS,1964,Skiing,Gold,5km
olympics,59f308051f0d6766995d3d2e,Speed skating,Innsbruck,W,URS,1964,Skating,Silver,3000m
olympics,59f308051f0d6766995d3d2f,Speed skating,Innsbruck,M,URS,1964,Skating,Silver,500m
olympics,59f308051f0d6766995d3d30,Bobsleigh,Innsbruck,M,ITA,1964,Bobsleigh,Bronze,two-man
olympics,59f308051f0d6766995d3d31,Alpine Skiing,Innsbruck,W,USA,1964,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d3d32,Cross Country S,Innsbruck,M,URS,1964,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d3d33,Speed skating,Innsbruck,W,PRK,1964,Skating,Silver,3000m
olympics,59f308051f0d6766995d3d34,Alpine Skiing,Grenoble,M,AUT,1968,Skiing,Silver,slalom
olympics,59f308051f0d6766995d3d35,Cross Country S,Innsbruck,W,URS,1964,Skiing,Bronze,10km
olympics,59f308051f0d6766995d3d36,Speed skating,Innsbruck,M,URS,1964,Skating,Silver,500m
olympics,59f308051f0d6766995d3d37,Alpine Skiing,Grenoble,W,CAN,1968,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d3d38,Speed skating,Grenoble,W,FIN,1968,Skating,Gold,1500m
olympics,59f308051f0d6766995d3d39,Alpine Skiing,Grenoble,M,FRA,1968,Skiing,Gold,downhill
olympics,59f308051f0d6766995d3d3a,Speed skating,Innsbruck,M,NOR,1964,Skating,Silver,10000m
olympics,59f308051f0d6766995d3d3b,Cross Country S,Innsbruck,M,NOR,1964,Skiing,Silver,15km
olympics,59f308051f0d6766995d3d3c,Alpine Skiing,Innsbruck,M,USA,1964,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d3d3d,Luge,Grenoble,W,FRG,1968,Luge,Silver,singles
olympics,59f308051f0d6766995d3d3e,Speed skating,Innsbruck,W,URS,1964,Skating,Gold,1500m
olympics,59f308051f0d6766995d3d3f,Speed skating,Innsbruck,M,URS,1964,Skating,Gold,1500m
olympics,59f308051f0d6766995d3d40,Speed skating,Grenoble,M,FRG,1968,Skating,Gold,500m
olympics,59f308051f0d6766995d3d41,Cross Country S,Grenoble,M,FIN,1968,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d3d42,Ice Hockey,Grenoble,M,CAN,1968,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d3d43,Nordic Combined,Grenoble,M,FRG,1968,Skiing,Gold,individual
olympics,59f308051f0d6766995d3d44,Figure skating,Grenoble,M,FRA,1968,Skating,Bronze,individual
olympics,59f308051f0d6766995d3d45,Alpine Skiing,Innsbruck,M,USA,1964,Skiing,Silver,slalom
olympics,59f308051f0d6766995d3d46,Speed skating,Innsbruck,M,USA,1964,Skating,Gold,500m
olympics,59f308051f0d6766995d3d47,Luge,Grenoble,X,GDR,1968,Luge,Gold,doubles
olympics,59f308051f0d6766995d3d48,Speed skating,Grenoble,W,NED,1968,Skating,Gold,3000m
olympics,59f308051f0d6766995d3d49,Speed skating,Grenoble,W,FIN,1968,Skating,Silver,3000m
olympics,59f308051f0d6766995d3d4a,Luge,Grenoble,X,FRG,1968,Luge,Bronze,doubles
olympics,59f308051f0d6766995d3d4b,Biathlon,Grenoble,M,NOR,1968,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d3d4c,Alpine Skiing,Grenoble,W,FRA,1968,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d3d4d,Cross Country S,Grenoble,M,NOR,1968,Skiing,Gold,50km
olympics,59f308051f0d6766995d3d4e,Speed skating,Grenoble,M,NED,1968,Skating,Bronze,5000m
olympics,59f308051f0d6766995d3d4f,Speed skating,Grenoble,W,NED,1968,Skating,Silver,1500m
olympics,59f308051f0d6766995d3d50,Luge,Grenoble,M,GDR,1968,Luge,Silver,singles
olympics,59f308051f0d6766995d3d51,Biathlon,Grenoble,M,NOR,1968,Biathlon,Gold,20km
olympics,59f308051f0d6766995d3d52,Nordic Combined,Grenoble,M,SUI,1968,Skiing,Silver,individual
olympics,59f308051f0d6766995d3d53,Alpine Skiing,Grenoble,W,FRA,1968,Skiing,Gold,slalom
olympics,59f308051f0d6766995d3d54,Speed skating,Grenoble,W,NED,1968,Skating,Bronze,3000m
olympics,59f308051f0d6766995d3d55,Alpine Skiing,Grenoble,W,SUI,1968,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d3d56,Nordic Combined,Grenoble,M,GDR,1968,Skiing,Bronze,individual
olympics,59f308051f0d6766995d3d57,Speed skating,Grenoble,M,SWE,1968,Skating,Gold,10000m
olympics,59f308051f0d6766995d3d58,Luge,Grenoble,M,GDR,1968,Luge,Bronze,singles
olympics,59f308051f0d6766995d3d59,Speed skating,Grenoble,M,NOR,1968,Skating,Gold,5000m
olympics,59f308051f0d6766995d3d5a,Luge,Grenoble,W,FRG,1968,Luge,Bronze,singles
olympics,59f308051f0d6766995d3d5b,Ski Jumping,Grenoble,M,TCH,1968,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d3d5c,Cross Country S,Grenoble,W,SWE,1968,Skiing,Gold,10km
olympics,59f308051f0d6766995d3d5d,Speed skating,Grenoble,M,NED,1968,Skating,Gold,1500m
olympics,59f308051f0d6766995d3d5e,Cross Country S,Grenoble,W,URS,1968,Skiing,Bronze,3x5km relay
olympics,59f308051f0d6766995d3d5f,Ski Jumping,Grenoble,M,TCH,1968,Skiing,Gold,K90 individual (70m)
olympics,59f308051f0d6766995d3d60,Cross Country S,Grenoble,M,SUI,1968,Skiing,Bronze,50km
olympics,59f308051f0d6766995d3d61,Alpine Skiing,Grenoble,M,SUI,1968,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d3d62,Speed skating,Grenoble,M,NED,1968,Skating,Silver,5000m
olympics,59f308051f0d6766995d3d63,Alpine Skiing,Sapporo,W,AUT,1972,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3d64,Alpine Skiing,Sapporo,W,AUT,1972,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d3d65,Speed skating,Grenoble,W,URS,1968,Skating,Gold,500m
olympics,59f308051f0d6766995d3d66,Figure skating,Grenoble,X,URS,1968,Skating,Silver,pairs
olympics,59f308051f0d6766995d3d67,Cross Country S,Grenoble,W,URS,1968,Skiing,Silver,5km
olympics,59f308051f0d6766995d3d68,Figure skating,Grenoble,M,USA,1968,Skating,Silver,individual
olympics,59f308051f0d6766995d3d69,Figure skating,Sapporo,W,CAN,1972,Skating,Silver,individual
olympics,59f308051f0d6766995d3d6a,Cross Country S,Grenoble,W,URS,1968,Skiing,Bronze,5km
olympics,59f308051f0d6766995d3d6b,Cross Country S,Sapporo,W,FIN,1972,Skiing,Bronze,10km
olympics,59f308051f0d6766995d3d6c,Alpine Skiing,Sapporo,W,FRA,1972,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d3d6d,Alpine Skiing,Sapporo,M,AUT,1972,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d3d6e,Cross Country S,Grenoble,M,SWE,1968,Skiing,Bronze,15km
olympics,59f308051f0d6766995d3d6f,Speed skating,Grenoble,M,SWE,1968,Skating,Bronze,10000m
olympics,59f308051f0d6766995d3d70,Bobsleigh,Sapporo,M,FRG,1972,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d3d71,Alpine Skiing,Sapporo,W,AUT,1972,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d3d72,Biathlon,Grenoble,M,URS,1968,Biathlon,Gold,4x7.5km relay
olympics,59f308051f0d6766995d3d73,Luge,Sapporo,M,GDR,1972,Luge,Silver,singles
olympics,59f308051f0d6766995d3d74,Alpine Skiing,Grenoble,W,FRA,1968,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3d75,Nordic Combined,Sapporo,M,GDR,1972,Skiing,Gold,individual
olympics,59f308051f0d6766995d3d76,Speed skating,Sapporo,M,FRG,1972,Skating,Gold,500m
olympics,59f308051f0d6766995d3d77,Luge,Sapporo,M,GDR,1972,Luge,Gold,singles
olympics,59f308051f0d6766995d3d78,Speed skating,Sapporo,W,NED,1972,Skating,Silver,1500m
olympics,59f308051f0d6766995d3d79,Luge,Sapporo,W,GDR,1972,Luge,Bronze,singles
olympics,59f308051f0d6766995d3d7a,Speed skating,Sapporo,M,NOR,1972,Skating,Bronze,5000m
olympics,59f308051f0d6766995d3d7b,Speed skating,Grenoble,W,USA,1968,Skating,Silver,500m
olympics,59f308051f0d6766995d3d7c,Speed skating,Sapporo,W,NED,1972,Skating,Silver,1000m
olympics,59f308051f0d6766995d3d7d,Luge,Sapporo,X,GDR,1972,Luge,Gold,doubles
olympics,59f308051f0d6766995d3d7e,Figure skating,Sapporo,X,GDR,1972,Skating,Bronze,pairs
olympics,59f308051f0d6766995d3d7f,Luge,Sapporo,M,GDR,1972,Luge,Bronze,singles
olympics,59f308051f0d6766995d3d80,Speed skating,Sapporo,W,FRG,1972,Skating,Gold,1000m
olympics,59f308051f0d6766995d3d81,Alpine Skiing,Sapporo,M,SUI,1972,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3d82,Cross Country S,Sapporo,M,NOR,1972,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d3d83,Speed skating,Sapporo,W,NED,1972,Skating,Bronze,1500m
olympics,59f308051f0d6766995d3d84,Ski Jumping,Sapporo,M,POL,1972,Skiing,Gold,K120 individual (90m)
olympics,59f308051f0d6766995d3d85,Speed skating,Grenoble,W,USA,1968,Skating,Silver,500m
olympics,59f308051f0d6766995d3d86,Figure skating,Sapporo,M,TCH,1972,Skating,Gold,individual
olympics,59f308051f0d6766995d3d87,Cross Country S,Sapporo,M,NOR,1972,Skiing,Bronze,15km
olympics,59f308051f0d6766995d3d88,Cross Country S,Sapporo,W,URS,1972,Skiing,Silver,10km
olympics,59f308051f0d6766995d3d89,Alpine Skiing,Sapporo,W,FRA,1972,Skiing,Silver,slalom
olympics,59f308051f0d6766995d3d8a,Speed skating,Grenoble,W,USA,1968,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3d8b,Cross Country S,Sapporo,M,URS,1972,Skiing,Gold,30km mass start
olympics,59f308051f0d6766995d3d8c,Bobsleigh,Sapporo,M,FRG,1972,Bobsleigh,Gold,two-man
olympics,59f308051f0d6766995d3d8d,Cross Country S,Sapporo,M,URS,1972,Skiing,Gold,4x10km relay
olympics,59f308051f0d6766995d3d8e,Ski Jumping,Sapporo,M,GDR,1972,Skiing,Bronze,K120 individual (90m)
olympics,59f308051f0d6766995d3d8f,Ski Jumping,Sapporo,M,SUI,1972,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d3d90,Biathlon,Sapporo,M,URS,1972,Biathlon,Gold,4x7.5km relay
olympics,59f308051f0d6766995d3d91,Alpine Skiing,Sapporo,M,SUI,1972,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d3d92,Ice Hockey,Sapporo,M,USA,1972,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d3d93,Speed skating,Sapporo,W,URS,1972,Skating,Silver,500m
olympics,59f308051f0d6766995d3d94,Luge,Innsbruck,X,AUT,1976,Luge,Bronze,doubles
olympics,59f308051f0d6766995d3d95,Cross Country S,Innsbruck,W,FIN,1976,Skiing,Gold,5km
olympics,59f308051f0d6766995d3d96,Cross Country S,Innsbruck,W,FIN,1976,Skiing,Silver,4x5km relay
olympics,59f308051f0d6766995d3d97,Speed skating,Sapporo,W,URS,1972,Skating,Bronze,500m
olympics,59f308051f0d6766995d3d98,Cross Country S,Sapporo,M,URS,1972,Skiing,Silver,15km
olympics,59f308051f0d6766995d3d99,Cross Country S,Sapporo,M,NOR,1972,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d3d9a,Ice Hockey,Innsbruck,M,FRG,1976,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d3d9b,Ski Jumping,Innsbruck,M,AUT,1976,Skiing,Bronze,K90 individual (70m)
olympics,59f308051f0d6766995d3d9c,Biathlon,Innsbruck,M,FIN,1976,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d3d9d,Alpine Skiing,Innsbruck,W,FRG,1976,Skiing,Gold,slalom
olympics,59f308051f0d6766995d3d9e,Cross Country S,Sapporo,W,URS,1972,Skiing,Gold,10km
olympics,59f308051f0d6766995d3d9f,Cross Country S,Sapporo,W,URS,1972,Skiing,Gold,3x5km relay
olympics,59f308051f0d6766995d3da0,Biathlon,Innsbruck,M,FIN,1976,Biathlon,Silver,20km
olympics,59f308051f0d6766995d3da1,Alpine Skiing,Innsbruck,W,FRG,1976,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d3da2,Bobsleigh,Innsbruck,M,FRG,1976,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d3da3,Nordic Combined,Innsbruck,M,FRG,1976,Skiing,Silver,individual
olympics,59f308051f0d6766995d3da4,Luge,Innsbruck,X,GDR,1976,Luge,Gold,doubles
olympics,59f308051f0d6766995d3da5,Alpine Skiing,Innsbruck,W,FRG,1976,Skiing,Gold,downhill
olympics,59f308051f0d6766995d3da6,Cross Country S,Innsbruck,M,GDR,1976,Skiing,Silver,50km
olympics,59f308051f0d6766995d3da7,Bobsleigh,Sapporo,M,SUI,1972,Bobsleigh,Gold,four-man
olympics,59f308051f0d6766995d3da8,Speed skating,Innsbruck,M,NED,1976,Skating,Gold,10000m
olympics,59f308051f0d6766995d3da9,Ski Jumping,Innsbruck,M,GDR,1976,Skiing,Bronze,K120 individual (90m)
olympics,59f308051f0d6766995d3daa,Luge,Innsbruck,M,FRG,1976,Luge,Silver,singles
olympics,59f308051f0d6766995d3dab,Nordic Combined,Innsbruck,M,GDR,1976,Skiing,Gold,individual
olympics,59f308051f0d6766995d3dac,Speed skating,Sapporo,W,USA,1972,Skating,Gold,500m
olympics,59f308051f0d6766995d3dad,Nordic Combined,Innsbruck,M,GDR,1976,Skiing,Bronze,individual
olympics,59f308051f0d6766995d3dae,Speed skating,Innsbruck,M,NOR,1976,Skating,Gold,1500m
olympics,59f308051f0d6766995d3daf,Speed skating,Innsbruck,M,NED,1976,Skating,Silver,5000m
olympics,59f308051f0d6766995d3db0,Alpine Skiing,Innsbruck,W,FRA,1976,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d3db1,Ski Jumping,Innsbruck,M,AUT,1976,Skiing,Gold,K120 individual (90m)
olympics,59f308051f0d6766995d3db2,Bobsleigh,Innsbruck,M,GDR,1976,Bobsleigh,Gold,four-man
olympics,59f308051f0d6766995d3db3,Speed skating,Innsbruck,M,NOR,1976,Skating,Silver,1000m
olympics,59f308051f0d6766995d3db4,Speed skating,Sapporo,M,NOR,1972,Skating,Silver,1500m
olympics,59f308051f0d6766995d3db5,Speed skating,Innsbruck,M,NOR,1976,Skating,Gold,5000m
olympics,59f308051f0d6766995d3db6,Cross Country S,Innsbruck,M,NOR,1976,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d3db7,Cross Country S,Innsbruck,M,SWE,1976,Skiing,Bronze,50km
olympics,59f308051f0d6766995d3db8,Ice Hockey,Innsbruck,M,TCH,1976,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d3db9,Luge,Innsbruck,M,GDR,1976,Luge,Gold,singles
olympics,59f308051f0d6766995d3dba,Luge,Innsbruck,M,GDR,1976,Luge,Bronze,singles
olympics,59f308051f0d6766995d3dbb,Speed skating,Innsbruck,W,GDR,1976,Skating,Silver,3000m
olympics,59f308051f0d6766995d3dbc,Biathlon,Innsbruck,M,URS,1976,Biathlon,Bronze,20km
olympics,59f308051f0d6766995d3dbd,Bobsleigh,Innsbruck,M,GDR,1976,Bobsleigh,Gold,two-man
olympics,59f308051f0d6766995d3dbe,Bobsleigh,Innsbruck,M,SUI,1976,Bobsleigh,Bronze,two-man
olympics,59f308051f0d6766995d3dbf,Speed skating,Innsbruck,M,NOR,1976,Skating,Silver,10000m
olympics,59f308051f0d6766995d3dc0,Speed skating,Innsbruck,W,NOR,1976,Skating,Bronze,3000m
olympics,59f308051f0d6766995d3dc1,Speed skating,Innsbruck,M,URS,1976,Skating,Gold,500m
olympics,59f308051f0d6766995d3dc2,Cross Country S,Innsbruck,M,URS,1976,Skiing,Gold,15km
olympics,59f308051f0d6766995d3dc3,Biathlon,Innsbruck,M,URS,1976,Biathlon,Gold,20km
olympics,59f308051f0d6766995d3dc4,Speed skating,Innsbruck,W,URS,1976,Skating,Bronze,500m
olympics,59f308051f0d6766995d3dc5,Ice Hockey,Innsbruck,M,URS,1976,Ice Hockey,Gold,ice hockey
olympics,59f308051f0d6766995d3dc6,Cross Country S,Innsbruck,M,URS,1976,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d3dc7,Bobsleigh,Innsbruck,M,SUI,1976,Bobsleigh,Silver,four-man
olympics,59f308051f0d6766995d3dc8,Cross Country S,Innsbruck,W,URS,1976,Skiing,Silver,5km
olympics,59f308051f0d6766995d3dc9,Speed skating,Innsbruck,W,URS,1976,Skating,Gold,1500m
olympics,59f308051f0d6766995d3dca,Alpine Skiing,Innsbruck,M,SWE,1976,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d3dcb,Cross Country S,Innsbruck,W,URS,1976,Skiing,Bronze,5km
olympics,59f308051f0d6766995d3dcc,Speed skating,Innsbruck,W,URS,1976,Skating,Gold,1000m
olympics,59f308051f0d6766995d3dcd,Cross Country S,Innsbruck,M,URS,1976,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d3dce,Figure skating,Innsbruck,X,URS,1976,Skating,Gold,pairs
olympics,59f308051f0d6766995d3dcf,Alpine Skiing,Innsbruck,M,SUI,1976,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3dd0,Figure skating,Innsbruck,X,URS,1976,Skating,Silver,ice dancing
olympics,59f308051f0d6766995d3dd1,Alpine Skiing,Lake Placid,M,AUT,1980,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d3dd2,Cross Country S,Innsbruck,W,URS,1976,Skiing,Bronze,10km
olympics,59f308051f0d6766995d3dd3,Ski Jumping,Lake Placid,M,AUT,1980,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d3dd4,Luge,Lake Placid,X,AUT,1980,Luge,Bronze,doubles
olympics,59f308051f0d6766995d3dd5,Alpine Skiing,Lake Placid,M,CAN,1980,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d3dd6,Speed skating,Innsbruck,W,USA,1976,Skating,Silver,1500m
olympics,59f308051f0d6766995d3dd7,Alpine Skiing,Lake Placid,W,AUT,1980,Skiing,Gold,downhill
olympics,59f308051f0d6766995d3dd8,Speed skating,Innsbruck,W,USA,1976,Skating,Gold,500m
olympics,59f308051f0d6766995d3dd9,Figure skating,Innsbruck,X,USA,1976,Skating,Bronze,ice dancing
olympics,59f308051f0d6766995d3dda,Alpine Skiing,Lake Placid,M,AUT,1980,Skiing,Gold,downhill
olympics,59f308051f0d6766995d3ddb,Cross Country S,Lake Placid,W,FIN,1980,Skiing,Silver,10km
olympics,59f308051f0d6766995d3ddc,Alpine Skiing,Lake Placid,W,FRG,1980,Skiing,Silver,slalom
olympics,59f308051f0d6766995d3ddd,Speed skating,Innsbruck,M,URS,1976,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3dde,Alpine Skiing,Lake Placid,W,FRG,1980,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d3ddf,Biathlon,Lake Placid,M,GDR,1980,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d3de0,Cross Country S,Innsbruck,W,URS,1976,Skiing,Gold,4x5km relay
olympics,59f308051f0d6766995d3de1,Alpine Skiing,Lake Placid,W,FRA,1980,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d3de2,Figure skating,Lake Placid,X,GDR,1980,Skating,Bronze,pairs
olympics,59f308051f0d6766995d3de3,Bobsleigh,Lake Placid,M,GDR,1980,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d3de4,Speed skating,Innsbruck,W,USA,1976,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3de5,Nordic Combined,Lake Placid,M,FIN,1980,Skiing,Silver,individual
olympics,59f308051f0d6766995d3de6,Cross Country S,Lake Placid,W,GDR,1980,Skiing,Gold,4x5km relay
olympics,59f308051f0d6766995d3de7,Cross Country S,Lake Placid,M,BUL,1980,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d3de8,Nordic Combined,Lake Placid,M,GDR,1980,Skiing,Gold,individual
olympics,59f308051f0d6766995d3de9,Nordic Combined,Lake Placid,M,GDR,1980,Skiing,Bronze,individual
olympics,59f308051f0d6766995d3dea,Alpine Skiing,Lake Placid,M,LIE,1980,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d3deb,Cross Country S,Lake Placid,M,FIN,1980,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d3dec,Luge,Lake Placid,X,GDR,1980,Luge,Gold,doubles
olympics,59f308051f0d6766995d3ded,Speed skating,Lake Placid,W,GDR,1980,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3dee,Speed skating,Lake Placid,W,GDR,1980,Skating,Gold,500m
